CUL3	SLC3A2	16.220623703115592	90999
CUL3	HSP90AA1	26.377780723449177	101715
CUL3	P4HB	22.72670975987293	120045
CUL3	NUP107	23.309113411235337	184509
CUL3	XRCC5	22.53000040770543	161094
CUL3	IKBKB	23.06836992000636	172779
CUL3	SMN1	14.996137154112361	64389
CUL3	PDCD6IP	17.51775101579568	182754
CUL3	SMARCA4	17.59796768807159	249912
CUL3	FUS	21.676232277335984	103410
CUL3	NFKB1	22.917216091087376	199767
CUL3	POLRMT	13.628298393541044	253668
CUL3	NUP214	24.15723606033103	544950
CUL3	PLEC	27.774346287618982	1412400
CUL3	SF3B1	19.937671493155534	68565
CUL3	RBX1	12.204842791516803	4026
CDC27	UBE2D1	15.791850005009152	21070
CDC27	VCP	20.09673768037854	68411
CDC27	SMAD3	14.908877974221724	60218
CDC27	SMAD2	13.93133313819267	45326
CDC27	SH3KBP1	18.882237678927652	135674
CDC27	RB1	22.465238482038615	200287
CDC27	CREBBP	24.145551321701916	607085
CDC27	NOTCH1	25.907081643409555	723206
CDC27	MAD2L2	24.23201383922951	46094
CDC27	CTNNB1	21.591735474250466	100191
CDC27	MAD1L1	25.423468108178582	202975
DDX20	SNRPD3	12.374027788919758	19248
DDX20	GEMIN2	24.05984978416525	84096
DDX20	RNPS1	17.161958489186155	86270
DDX20	SNRPE	9.848795909257106	8279
DDX20	SNRPD1	11.935826586897086	18688
DDX20	SNRPG	14.491246854814769	18161
DDX20	SRP54	19.293043552749623	53956
DDX20	GEMIN6	18.59232254384608	73588
DDX20	SMN1	25.71937127193786	106045
DDX20	SMN2	25.71937127193786	106045
DDX20	EGFR	35.18392049422167	457614
CSNK1D	SMAD4	17.224126207363874	34705
CSNK1D	SIRT1	13.928691512949143	51695
CSNK1D	SMAD3	17.010922195055876	21388
CSNK1D	NEDD4	17.201401318437107	84765
CSNK1D	SMAD2	17.600396130679357	16106
CCND1	THRB	18.22367223329522	40079
CCND1	RB1	17.462928358169847	93353
CCND1	FBXO4	18.03967876449704	50226
CCND1	CDK2	19.518943169807173	29363
CCND1	ESR1	18.950263926466608	80692
CCND1	CDK4	21.24840696801266	40267
CCND1	MAPK11	12.479294902164185	53442
CCND1	TAF1	18.643088595395128	168638
CCND1	CUL1	13.980144396873364	27924
CCND1	CDK6	17.545817222018172	31619
CCND1	WDR77	17.312808362127868	47802
CCND1	HDAC1	13.90669757397486	36156
CCND1	NCOA1	18.82279047254191	217047
CCND1	EP300	29.057449080446702	295879
CCND1	HSPA8	21.99149825663241	48544
CCND1	THRA	42.869050236685666	31243
CSNK1E	SIRT1	15.072160855051877	48446
CSNK1E	CTNND1	45.12822661729035	91541
CAMK2B	THRB	26.93088823042831	61484
CAMK2B	HSP90AA1	28.362191055115318	88040
CBX4	ISG15	14.576073817696482	42339
CBX4	CBX8	28.856271106062465	94431
CBX4	CTBP1	16.783540162138877	73608
CBX4	SUMO1	15.990935292966839	9084
CBX4	SUV39H1	29.87362450369281	102159
CBX4	CSNK2A2	13.437648033164002	37665
CBX4	SKIL	22.68326862946958	174066
CBX4	DNMT3A	21.81695851829025	189561
BTK	FYN	27.28606066580248	71866
BTK	CBLB	21.93551275367964	245481
BTK	SYK	25.47866884146265	166258
BTK	JAK1	24.042531059351575	350014
BTK	VAV1	23.79782253945359	261758
BTK	FLNA	35.12199593742869	822388
BTK	SPTA1	18.076527081014717	818527
BTK	HSP90AA1	21.229668548997353	133465
BTK	CBL	18.86446412005347	201727
EIF4A2	EIF4G2	21.848022601261015	67020
EIF4A2	P4HB	27.65456603023482	44401
EIF4A2	EIF4G3	20.80915652592622	137598
EIF4A2	VCP	15.891869379693794	20963
EIF4A2	EIF4G1	26.478420892570156	117929
EIF4A2	SUMO1	12.739627276052168	3365
EIF4A2	PABPC1	15.97745605464295	31027
EIF4A2	PTPRS	19.012768456162732	151418
AKT2	XIAP	33.74331339719134	82496
AKT2	EGFR	44.325234504638104	177780
AKT2	ESR1	32.45708458800905	91481
AKT2	HSP90AA1	40.69395548934898	65095
AKT2	SKI	35.62745275275719	114259
CLASP1	VCP	23.426216671245896	141216
CLASP1	YWHAG	16.560497827900576	94092
CLASP1	YWHAE	22.41707666903862	121700
ERO1L	PDIA3	26.08289573031277	77902
ERO1L	P4HB	28.130208088317744	96634
CALR	RPA3	18.353563678667456	22858
CALR	PDIA3	33.711892540472775	83927
CALR	P4HB	29.593164504082097	104139
CALR	LGR4	29.437179127637677	196095
CALR	RNF2	25.89452225755059	34445
CALR	CDK2	32.30871732775904	45147
CALR	NR3C1	29.902002718743745	166536
CALR	KCNH2	35.3237609441976	180173
EPAS1	SMAD3	15.530584358400574	97730
EPAS1	JUN	16.2470457379997	113330
EPAS1	HIF1A	22.396747023901582	385350
EPAS1	SUMO1	17.25562708899764	17745
EPAS1	HSP90AA1	26.096346655117372	199925
EPAS1	NEDD8	13.048414568570799	7905
BCAR1	RAN	23.368159927532986	39091
BCAR1	HSPA5	48.78312813878239	221148
BCAR1	YWHAE	27.50186087187592	107638
BCAR1	VCL	33.33565033649373	289030
BCAR1	PIK3R1	39.96073370455335	291942
BCAR1	PXN	38.97676237725966	252114
BCAR1	LCK	43.60600419293945	260233
BCAR1	ESR1	25.995915303514153	316221
BCAR1	FYN	27.567144836515467	120934
BCAR1	SH3KBP1	28.081944410367257	247716
BCAR1	SRC	48.65728024851174	161469
BCAR1	CBL	27.83666705748996	339847
BCAR1	MMP14	35.47843625419955	305909
BCAR1	PTK2	27.87936815726829	342136
BCAR1	NCK1	30.629291569457877	131941
BCAR1	DOCK1	43.17961313997219	747624
CHMP3	SMAD1	15.744269408688211	13794
CHMP3	CHMP4B	11.978046929772518	13688
CAMK2A	CAMK2B	24.617962096411176	47572
CAMK2A	DLG1	35.52448909909768	86508
CAMK2A	HSP90AA1	17.373449382360604	50190
CAMK2A	CDK5R1	19.487017771900106	35441
ABL1	NCK1	20.580120447713483	123901
ABL1	JUN	20.77717057828645	119727
ABL1	NFKBIA	28.545249504327217	153690
ABL1	PIK3R1	20.65144765940878	274197
ABL1	EPHA3	24.40718091890217	348263
ABL1	PAK2	20.91091101359379	137862
ABL1	CBLB	27.177513055646152	388410
ABL1	RB1	22.02752223783837	343463
ABL1	VAV1	26.387990081730223	414080
ABL1	SOS1	28.205935669013797	532379
ABL1	YWHAG	22.59464864180724	78218
ABL1	PLCG1	29.728323324283878	616924
ABL1	EGFR	24.269255537546655	576733
ABL1	SH3KBP1	25.19640771767672	232666
ABL1	JAK1	33.65565315719249	553853
ABL1	SPTA1	35.86300014694899	1295282
ABL1	TERF1	17.422279137366864	23539
ABL1	RAN	18.091509123530656	36731
ABL1	YWHAZ	22.117112304844994	77559
ABL1	HSP90AA1	19.473662791904047	211170
ABL1	CBL	24.61514092781897	319177
ABL1	NEDD4	30.287039203080496	409280
ABL1	YWHAB	26.537224992808632	69947
ABL1	HSPA8	19.800650344428817	178624
ABL1	BCAR1	27.710139932135277	510070
ABL1	CTNNB1	18.443355423982116	171759
CASP7	CASP8	46.065430905281914	75108
CASP7	HSPA5	26.559155972290753	58240
CASP7	RB1	21.725919228034158	96329
CASP7	NEDD8	8.082653387021132	2343
CASP7	PTGES3	22.08918167634033	20211
CASP7	VCP	25.14499531221224	32866
CASP7	TERF1	16.878342002894783	6601
CASP7	XIAP	30.768198828235995	75103
CASP7	STAT1	27.57613599177354	109138
CASP7	GINS2	17.966256434368375	20002
CASP8	RIPK1	51.091772664308166	156009
CASP8	TNFAIP3	70.00674237164878	227217
CASP8	RHOA	19.623276950105463	13182
CASP8	RB1	32.66213191734573	192078
CASP8	NR1H4	35.838857579408796	108795
CASP8	TRAF2	64.48858871929156	141315
CASP8	TRAF6	48.983879747321794	140130
CASP8	XIAP	37.4529875242298	149799
CASP8	SNRPD3	10.98214285625889	13563
CASP8	IKBKB	49.39041892375042	200580
CASP8	FADD	count:
CASP8	TNFRSF10B	count:
GNAI1	PGR	16.007712905583574	28681
GNAI1	NCF2	14.671408225995492	44862
GNAI1	GNAI3	17.690968662725645	21064
CASP1	EGFR	42.19454996228518	126724
CASP1	CASP8	95.22546465602204	58848
CTNND1	SRC	30.203670557923388	149545
CTNND1	YES1	25.679832180042865	154319
CTNND1	FYN	26.54495426668649	112035
CTNND1	LCK	25.399743550962057	240950
CTNND1	EGFR	40.30309953831758	568565
CTNND1	VCP	31.514528983642137	115530
HSPA8	PPP1CC	13.393722799043587	17858
HSPA8	YWHAE	21.463091971757606	37716
HSPA8	VCP	21.55997606392404	43730
HSPA8	RPA2	13.865836275147636	42110
HSPA8	RNPS1	19.604384551430392	40562
HSPA8	JUN	16.186263802705767	44642
HSPA8	RAF1	17.693215761889867	99458
HSPA8	KCND3	17.613480395161872	102740
HSPA8	PPP2R1A	16.716773070450756	43448
HSPA8	RPA1	20.174249044321996	103570
HSPA8	KCNH2	22.138747017975817	160846
HSPA8	LMAN1	20.262660518033357	76730
HSPA8	PDIA3	21.256810659132285	74924
HSPA8	MEN1	14.796924927618356	104820
HSPA8	NEDD8	7.88035648033317	3120
HSPA8	RBX1	9.63583354423487	3112
HSPA8	SUMO1	11.118140532930756	6998
HSPA8	PPP1CA	13.764562772950285	19656
HSPA8	MAGOH	8.409159875318416	2096
HSPA8	ITGA4	19.576609866998837	187766
HSPA8	JAK2	20.71980983775353	196264
HSPA8	ISG15	9.586241513168318	32516
FN1	SNRPD3	19.01455752057604	65550
FN1	PRDX6	30.02662478152564	278706
FN1	NR0B2	27.71685217719491	428091
FN1	YES1	28.8521148929332	422889
FN1	HSPA5	22.34368640434174	561060
FN1	HSPA9	31.12530712623378	669822
FN1	PPP1CA	19.383543588482034	142314
FN1	PCBP2	20.29459469773687	251031
FN1	PRPF4	26.629710331219485	514560
FN1	RARA	20.895303409961343	419016
FN1	PABPC1	21.197135787589673	469749
FN1	PCBP1	22.986662254444482	459819
FN1	PTGES3	26.951583538965465	194691
FN1	MAPRE1	23.43826242526866	295572
FN1	YWHAB	27.18348838170283	188994
FN1	SNRPF	17.788839251508925	43122
FN1	PELI2	31.989228447955583	359073
FN1	SNRPE	15.792439464762161	28215
FN1	YWHAG	18.658142402474766	211287
FN1	PXN	41.62057791266511	639648
FN1	VPS26A	31.825081494008657	220902
FN1	VCP	22.171259688607975	316581
FN1	YWHAZ	23.535575025937966	209553
FN1	HDAC1	16.362983712167818	359388
FN1	HNRNPA1	26.6649788962942	458310
FN1	VCL	28.300202026258518	733593
FN1	GNAI3	23.67472172222486	314352
FN1	PTBP1	31.066513643389584	701505
FN1	HSPA1B	32.94271756069814	4141929
FN1	LMNB1	39.6314338350746	961161
FN1	SNRNP200	41.311641340970695	1674735
FN1	MYH9	38.537412990622215	1962381
FN1	RPA1	36.40529214865285	750099
FN1	SMAD4	22.309512819502174	452793
FN1	SF3B1	26.76997716228037	384045
FN1	NUDT21	21.812505825576267	99282
FN1	ITGA4	40.11492447767694	1359888
FN1	TLN1	36.94647172954183	2551836
FN1	RBL1	29.33081748991583	1298076
FN1	HSP90AA1	33.09714688994795	570495
DAPK1	MAPK3	25.298200084572947	118847
DAPK1	HSP90AA1	23.972849542066193	276560
DAPK1	FADD	count:
HSPA5	HSPA8	20.630075787846934	77464
HSPA5	P4HB	16.49508932695445	108088
HSPA5	OS9	20.242062575498494	65464
HSPA5	RPA3	14.08132527644895	23724
HSPA5	KCND3	17.315442440997742	119456
HSPA5	PDIA3	21.371259414464774	87104
HSPA5	SRC	18.753906883209197	65788
HSPA5	NCK1	13.245338399458177	53724
HSPA5	NEDD8	9.38845465076942	3624
HSPA5	SNRPD1	14.051236573381257	10216
HSPA5	SUMO1	9.805055525358757	8132
HSPA5	PAK2	21.757088674347074	59812
HSPA5	MYH9	22.071601588083126	315020
HSPA5	SIRT1	13.746374192405192	108364
HSPA5	VCP	15.960458209799526	50828
DNMT3A	RB1	19.452616430691137	280143
DNMT3A	PTGES3	19.269927715143183	58789
DNMT3A	SUMO1	15.938332660123024	15304
DNMT3A	EZH2	30.165535149763016	172945
DNMT3A	SUV39H1	27.640093940173813	171551
EZH2	SRC	24.634335285968575	67223
EZH2	P4HB	36.086820430198685	110369
EZH2	MAGOH	16.53239878628166	2524
EZH2	MAPKAPK3	37.60852892636973	56494
EZH2	SNRPD3	14.850425825781336	10767
EZH2	U2AF1	21.59093389761616	16332
EZH2	PPARG	34.057492883766415	85794
EZH2	SNRPD1	16.038210509775666	10442
EZH2	SNRPF	21.502916840453473	7095
EZH2	VCP	29.384716703318816	52018
EZH2	SMN1	17.621920736491774	59210
EZH2	PDCD6IP	32.554482594175425	168030
EZH2	SUV39H1	24.50276333942547	93119
EZH2	WWP1	22.961792634634833	157415
EZH2	SRSF1	21.83772890029566	20884
EZH2	SNRNP200	50.396597413256174	274706
EZH2	FUS	22.43755965855783	95088
EZH2	KDM1A	24.3883255710723	56608
EZH2	HDAC1	23.071431942818243	58980
EZH2	HSPB1	17.403868337618846	46263
EZH2	HDAC3	23.800983365065306	37311
EZH2	RBBP4	27.980205886872454	34481
EZH2	RORA	29.12210679070678	58942
EZH2	SF3B1	22.651920534580213	63110
EZH2	SIRT1	24.558372821553306	110618
EZH2	RARA	43.61535095947157	68696
EZH2	HSPA1B	31.209621260788552	678191
EZH2	PLEC	38.50221764195541	1298048
HSPB1	VCP	24.951614327903563	25567
HSPB1	MAPKAPK3	25.628798672252515	27814
HSPB1	RPA2	19.570179547109802	24634
HSPB1	MAPKAPK2	17.942088547214865	27210
HSPB1	RPA1	18.382030869356953	60593
HSPB1	SUMO1	21.98010165114289	4089
HSPB1	IKBKB	25.87172436310331	78275
HSPB1	SMN1	14.388400753314855	29167
ETS2	JUN	21.91541531524164	55888
ETS2	NR3C1	25.811094173209284	186120
ETS2	ZFYVE9	23.516363008314187	334781
ETS2	NCOR1	22.394477948299965	509130
ETS2	XPO1	18.621091671527864	79988
DKK1	LRP6	27.194066445966797	114702
HUS1	RPA2	26.85056452864778	35590
HUS1	RPA1	15.657384679289322	87530
HUS1	RAD9A	13.518361325189005	54362
EEF1E1	EPRS	24.780763645484342	93411
EEF1E1	EIF4G1	15.350802189907412	98561
EFNB2	EPHA3	20.127321452155215	117284
ISG15	PRDX6	36.893199885196964	18779
ISG15	NEDD4	40.624743585271744	74494
ISG15	VCP	9.761419589652235	21310
ISG15	PTBP1	18.50845632633218	47264
ISG15	RAN	9.08308630642199	6683
ISG15	UBE2D3	7.3501959304809645	5298
ISG15	MYH9	26.277026984957217	132214
CTNNA1	SEC23A	21.904415114418356	96705
CTNNA1	CTNND1	39.2356450171732	230123
CTNNA1	VCL	24.276479673586444	132461
CTNNA1	CTNNB1	19.252714532333208	83797
CTNNA1	JUP	27.111070308720855	154230
KAT8	WDR5	26.80500012713155	11462
KAT8	YWHAE	32.95035514571987	36122
KAT8	MORF4L1	32.84450927384816	28515
KAT8	SIRT1	27.922943236455396	89247
KAT8	PHF20	27.224617098370942	165146
KAT8	MSL3	29.61293722143492	75455
KAT8	OGT	37.19029862433126	67394
KAT2B	UBE2D3	10.974296121103762	13878
KAT2B	WDR5	13.730072390105946	15258
KAT2B	TAF12	15.19662487410848	17141
KAT2B	TAF9	15.23684372846229	34180
KAT2B	UBE2D1	13.283929575562624	17158
KAT2B	XRCC6	19.961425171654547	148443
KAT2B	SIRT1	18.790905555393238	118544
KAT2B	RB1	19.005824019174668	163045
KAT2B	SMAD3	17.49846283694547	49025
KAT2B	NCOA1	18.481139125175062	378835
KAT2B	RARA	19.537555590978343	73608
KAT2B	SMAD2	15.285993960993252	36906
HIF1A	JUN	18.202697383370776	101738
HIF1A	SMAD3	14.527989204557514	87738
HIF1A	RB1	21.552710632939096	291942
HIF1A	NEDD8	8.288209984797952	7098
HIF1A	TCEB1	13.698443525212888	14140
HIF1A	HSPA8	24.07258724757625	151816
HIF1A	OS9	29.053059561905258	128296
HIF1A	HSP90AB1	27.490450873162033	210658
HIF1A	TRAF6	22.956779259680985	212940
HIF1A	HSP90AA1	21.609975671835826	179480
HIF1A	NCOA1	21.642472072541125	678818
KCND3	SRC	23.072942344576532	87239
KPNA1	TAF9	15.455830217874677	22412
KPNA1	RANBP2	24.42890677563709	550119
KDM1A	RPA2	15.475690323059712	30104
KDM1A	SPRY2	16.8372541916425	46200
KDM1A	RPA1	15.97998725671303	74008
KDM1A	RB1	15.83295810532519	91600
KDM1A	NR2C2	15.089961773237757	55960
KDM1A	PPARD	15.628460938356028	50512
KDM1A	SUMO1	11.516256640893175	5032
KDM1A	RBBP4	16.786579734716916	20784
KDM1A	SMN1	11.269571278964726	35640
KDM1A	SNF8	12.203086501423812	24600
KDM1A	SUV39H1	17.198481552488914	56016
HSPA9	YWHAG	24.126718013551205	40486
HSPA9	VCL	28.784018233399806	140672
HSPA9	SIRT1	26.41778817725585	129366
HSPA9	MAGOH	21.237672787185673	2928
HSPA9	SUMO1	12.730888692119763	9730
HSPA9	XPO1	26.7268756604454	88794
LIMS1	STK11	13.263598438520745	16764
LIMS1	SUMO1	10.097222701539351	2277
LIMS1	NEDD8	12.520775353735331	1023
EPHA2	PIK3R1	31.626959644183728	276237
EPHA2	PTK2	27.47095850072958	323828
EPHA2	HSP90AA1	36.799557630864825	212735
EPHA2	RBL1	32.827922461856105	484048
DLG3	ERBB4	29.36409365439971	244443
LMAN1	VCP	12.813886364914417	50401
LMAN1	P4HB	27.176264713202784	107063
LMAN1	NEDD8	8.426583006338433	3603
MAPKAPK3	SUMO3	10.361146606342704	6838
MAPKAPK3	NEDD4	26.93140775565118	109024
LIG4	SNX3	15.755236000745455	52084
LIG4	RUVBL2	19.35841943656996	180990
LIG4	XRCC6	41.42043409287328	294263
LIG4	XRCC5	33.75118189416776	314450
DLG1	ERBB4	31.440139892222447	370773
ERBB4	NEDD4	29.553358809404088	417411
ERBB4	SYK	20.505295675956518	268197
ERBB4	WWP1	18.35914448627439	362286
ERBB4	TAB2	33.994702783606954	310362
ERBB4	NCOR1	23.59307770537538	1111590
ERBB4	YAP1	19.12333579707201	153201
ERBB4	NCK1	19.880212405685796	126276
ERBB4	HSP90AA1	25.445194164208147	215295
ERBB4	ITCH	21.610413855079116	285387
MAP3K5	PRKAB2	15.381885589693354	97586
MAP3K5	PIK3R1	20.653142628512796	283986
MAP3K5	TNFAIP3	21.521910049339837	420532
MAP3K5	NEDD4	18.977759189943555	423996
MAP3K5	SMN1	18.454036895232775	138428
MLH1	PPP2R1A	15.468006278159535	76183
MLH1	RUVBL2	24.145966846550053	125884
NCF2	PRDX6	21.917108476242788	53412
NCK1	SYK	20.94994966170023	68053
NCK1	PDGFRB	21.74207889807127	148633
NCK1	PIK3R1	16.914073549196843	70929
NCK1	PXN	14.72556851836569	61248
NCK1	PTK2	15.438597895399994	83140
NCK1	SOS1	22.99679843517532	137714
NCK1	TBK1	17.212961680612096	87233
EIF4G1	LGR4	21.865351276694753	648695
EIF4G1	ISG15	19.186851616733435	120487
EIF4G1	ZFYVE9	29.206942530375557	990943
EIF4G1	EIF4G2	26.81040571847113	519759
EIF4G1	EIF4G3	34.58551484942603	1067826
EIF4G1	FN1	34.80385997889948	1788159
EIF4G1	ESR1	28.906753226037694	410372
EIF4G1	SUMO1	12.90931540688345	25936
EIF4G1	PABPC1	18.425993256324148	240390
EIF4G1	PTBP1	33.26675066269587	358934
EIF4G1	NCBP1	21.73247997616815	383113
EIF4G1	TRAF2	20.10921375605207	349250
NR0B2	THRA	19.277364861829597	38028
NR0B2	RXRA	19.690265754331094	49940
NR0B2	SIRT1	19.793858608929042	82685
NR0B2	SMAD4	16.857592861177807	55440
NR0B2	NR1H3	22.727770415035195	40547
NR0B2	RARA	16.506174578691173	51312
NR0B2	NR5A2	13.38772952746119	60014
NR0B2	PPARD	20.706354149239473	62758
NR0B2	PPARG	20.192316384006745	64132
NR0B2	TRAF6	23.88813607587332	82910
FLNA	SMAD3	31.34591411143676	280534
FLNA	ITGA4	43.11988786155018	1367910
FLNA	MYH9	49.0882405235003	1973960
FLNA	ISG15	40.326916870899936	236926
FLNA	HSP90AB1	39.67046631704184	673546
FLNA	RPA1	40.65685187790416	754524
FLNA	HSP90AA1	41.44338837212726	573860
FLNA	FN1	49.39431149285247	3515790
JUP	TCF7L2	27.33169747255684	121718
JUP	XRCC6	31.548468212996227	206707
JUP	ZFYVE9	44.52801322287971	473673
JUP	PLEC	56.20052540483135	1938096
JUP	XRCC5	42.45825216978997	220952
NR4A2	RARA	30.838742872975473	88528
NR4A2	RXRA	24.774709487234418	86164
NR3C1	RAN	17.83809159326821	30568
NR3C1	PSMD7	13.64898791041307	56504
NR3C1	PTGES3	16.54215436961256	59960
NR3C1	SMAD3	18.10133131846346	85896
NR3C1	ZBTB16	19.693434475656147	230448
NR3C1	PPARGC1A	18.175333393958624	304232
NR3C1	PBX1	17.421037459046374	86472
NR3C1	PPARG	17.155924578398427	161328
NR3C1	RAF1	27.96495961299121	221888
NR3C1	SUMO1	33.88614049289487	15584
NR3C1	SET	21.94040685123764	29432
NR3C1	TBP	15.680674966633802	55352
NR3C1	SMARCA4	21.155345123351523	431688
NR3C1	RXRB	23.85984480338226	705456
NR5A2	PPARGC1A	15.752903755547308	138440
NR5A2	SRC	13.319002030913929	57466
NR5A2	SUMO1	11.462709998868707	7106
PABPC1	YWHAG	25.109072437164023	28391
PABPC1	SH3KBP1	20.27515128699845	84532
PABPC1	PXN	18.495606984189266	85982
PABPC1	SMAD3	18.68143941032187	37525
PABPC1	PCBP2	25.94778266477119	33816
PABPC1	PCBP1	15.137930663554009	61760
PABPC1	RPA1	20.051432285104447	100847
PABPC1	SNRNP200	20.140562891037874	225261
PABPC1	YWHAZ	17.341864676993602	28182
PIK3R1	YWHAG	24.86241308626395	44778
PIK3R1	SYK	16.293646443568747	150645
PIK3R1	TLR3	27.344536620729457	302208
PIK3R1	VAV1	21.513043826532687	237168
PIK3R1	SH3KBP1	17.915278716112894	133266
PIK3R1	PTK2	27.98092952841418	184164
PIK3R1	SOS1	34.75691760240824	304839
PIK3R1	RAB5A	21.512713180650245	23835
PRDX6	RHOA	16.62109853374872	5086
PRDX6	RARA	24.341833552369508	33416
PRDX6	RANGAP1	30.160002599035806	57435
PRDX6	TERF1	22.46042105522224	5071
